id,date,customerId,productId,orderChannel,quantaty,unitPrice,discount,totalPrice
ORD000866,2025-10-05 06:06:01,CUS000142,PROD000019,Interner Vertrieb,7,1669.62,0.074,10822.48
ORD000867,2025-09-11 11:19:59,CUS000138,PROD000011,Messe,10,231.87,0.077,2140.16
ORD000868,2025-06-07 21:35:11,CUS000050,PROD000002,Partner D,4,498.02,0.041,1910.4
ORD000869,2025-07-13 17:03:33,CUS000146,PROD000010,Partner C,7,616.11,0.124,3777.99
ORD000870,2025-05-06 20:30:03,CUS000018,PROD000011,Partner B,1,231.87,0.003,231.17
ORD000871,2025-09-16 04:09:59,CUS000016,PROD000020,Partner A,5,905.55,0.09,4120.25
ORD000872,2025-05-27 09:38:35,CUS000052,PROD000016,Partner F,3,741.45,0.134,1926.29
ORD000873,2025-07-16 00:59:51,CUS000197,PROD000019,Messe,5,1669.62,0.12,7346.33
ORD000874,2025-10-07 05:49:45,CUS000180,PROD000011,Interner Vertrieb,4,231.87,0.105,830.09
ORD000875,2025-01-31 21:04:27,CUS000159,PROD000014,Partner C,2,292.78,0.159,492.46
ORD000876,2025-11-06 08:45:23,CUS000084,PROD000002,Partner C,11,498.02,0.069,5100.22
ORD000877,2025-05-18 05:53:29,CUS000151,PROD000005,Partner B,4,1086.81,0.004,4329.85
ORD000878,2025-09-29 05:07:19,CUS000096,PROD000005,Onlineshop,3,1086.81,0.087,2976.77
ORD000879,2025-03-30 23:14:01,CUS000042,PROD000019,Interner Vertrieb,1,1669.62,0.074,1546.07
ORD000880,2025-05-21 19:00:11,CUS000190,PROD000012,Partner A,10,324.04,0.0,3240.4
ORD000881,2025-10-02 22:52:33,CUS000113,PROD000018,Interner Vertrieb,8,550.74,0.024,4300.18
ORD000882,2025-01-16 13:20:27,CUS000178,PROD000004,Partner B,5,439.9,0.017,2162.11
ORD000883,2025-02-18 05:21:40,CUS000124,PROD000017,Partner B,4,405.5,0.039,1558.74
ORD000884,2025-10-08 14:31:04,CUS000015,PROD000010,Messe,10,616.11,0.062,5779.11
ORD000885,2025-04-17 05:57:55,CUS000090,PROD000020,Onlineshop,5,905.55,0.064,4237.97
ORD000886,2025-04-02 06:07:59,CUS000172,PROD000006,Interner Vertrieb,4,619.05,0.041,2374.68
ORD000887,2025-01-06 18:12:42,CUS000042,PROD000014,Onlineshop,3,292.78,0.017,863.41
ORD000888,2025-05-22 15:15:01,CUS000045,PROD000011,Partner D,5,231.87,0.099,1044.57
ORD000889,2025-02-22 23:43:58,CUS000094,PROD000011,Partner B,4,231.87,0.086,847.72
ORD000890,2025-08-29 21:56:32,CUS000107,PROD000018,Interner Vertrieb,1,550.74,0.087,502.83
ORD000891,2025-11-11 11:13:12,CUS000163,PROD000018,Interner Vertrieb,3,550.74,0.169,1372.99
ORD000892,2025-08-29 14:28:48,CUS000022,PROD000011,Partner B,10,231.87,0.088,2114.65
ORD000893,2025-09-04 09:35:48,CUS000128,PROD000012,Messe,10,324.04,0.062,3039.5
ORD000894,2025-03-06 09:01:07,CUS000038,PROD000005,Partner C,8,1086.81,0.075,8042.39
ORD000895,2025-03-02 14:46:36,CUS000097,PROD000009,Messe,7,993.94,0.085,6366.19
ORD000896,2025-09-08 17:20:27,CUS000198,PROD000009,Onlineshop,2,993.94,0.111,1767.23
ORD000897,2025-09-23 02:05:35,CUS000192,PROD000010,Partner B,1,616.11,0.078,568.05
ORD000898,2025-11-13 12:03:40,CUS000101,PROD000019,Messe,3,1669.62,0.0,5008.86
ORD000899,2025-01-19 12:33:16,CUS000007,PROD000001,Interner Vertrieb,5,1692.54,0.058,7971.86
ORD000900,2025-08-21 12:06:05,CUS000044,PROD000007,Interner Vertrieb,10,202.03,0.08,1858.68
ORD000901,2025-10-20 16:30:26,CUS000076,PROD000004,Partner D,11,439.9,0.145,4137.26
ORD000902,2025-04-21 14:13:16,CUS000007,PROD000001,Partner B,1,1692.54,0.041,1623.15
ORD000903,2025-05-31 17:06:13,CUS000194,PROD000015,Partner B,3,834.88,0.0,2504.64
ORD000904,2025-08-12 01:41:37,CUS000060,PROD000008,Partner E,3,292.42,0.083,804.45
ORD000905,2025-05-09 01:57:06,CUS000001,PROD000012,Messe,5,324.04,0.123,1420.92
ORD000906,2025-12-13 10:57:03,CUS000062,PROD000018,Partner B,3,550.74,0.06,1553.09
ORD000907,2025-06-01 00:01:08,CUS000087,PROD000015,Partner B,9,834.88,0.199,6018.65
ORD000908,2025-07-20 20:08:14,CUS000089,PROD000017,Partner C,1,405.5,0.187,329.67
ORD000909,2025-09-12 05:18:16,CUS000018,PROD000014,Partner D,4,292.78,0.076,1082.11
ORD000910,2025-07-27 19:34:25,CUS000108,PROD000014,Partner A,10,292.78,0.089,2667.23
ORD000911,2025-08-18 19:56:57,CUS000135,PROD000018,Messe,10,550.74,0.148,4692.3
ORD000912,2025-06-01 04:01:59,CUS000115,PROD000020,Partner D,4,905.55,0.076,3346.91
ORD000913,2025-03-24 14:13:49,CUS000054,PROD000018,Partner D,1,550.74,0.04,528.71
ORD000914,2025-11-29 12:09:21,CUS000067,PROD000016,Messe,2,741.45,0.124,1299.02
ORD000915,2025-08-23 06:40:58,CUS000093,PROD000001,Messe,11,1692.54,0.103,16700.29
ORD000916,2025-11-03 00:35:56,CUS000138,PROD000011,Partner A,1,231.87,0.04,222.6
ORD000917,2025-02-08 08:44:52,CUS000189,PROD000015,Partner A,6,834.88,0.094,4538.41
ORD000918,2025-05-26 15:00:06,CUS000059,PROD000012,Onlineshop,3,324.04,0.072,902.13
ORD000919,2025-09-06 19:20:23,CUS000187,PROD000008,Messe,7,292.42,0.061,1922.08
ORD000920,2025-03-14 17:51:28,CUS000069,PROD000020,Partner D,5,905.55,0.041,4342.11
ORD000921,2025-07-27 00:46:45,CUS000191,PROD000006,Partner C,9,619.05,0.086,5092.31
ORD000922,2025-10-19 14:12:16,CUS000098,PROD000003,Partner E,7,292.75,0.067,1911.95
ORD000923,2025-07-09 06:37:05,CUS000008,PROD000013,Partner B,4,235.2,0.094,852.36
ORD000924,2025-05-25 05:10:55,CUS000055,PROD000013,Messe,5,235.2,0.121,1033.7
ORD000925,2025-02-15 06:55:42,CUS000134,PROD000002,Partner C,5,498.02,0.092,2261.01
ORD000926,2025-04-09 09:30:24,CUS000129,PROD000005,Messe,11,1086.81,0.092,10855.06
ORD000927,2025-03-28 10:40:10,CUS000056,PROD000017,Partner C,5,405.5,0.053,1920.04
ORD000928,2025-01-19 22:12:36,CUS000104,PROD000006,Messe,10,619.05,0.139,5330.02
ORD000929,2025-10-20 20:04:14,CUS000114,PROD000002,Partner B,9,498.02,0.038,4311.86
ORD000930,2025-04-28 12:53:44,CUS000088,PROD000004,Onlineshop,10,439.9,0.0,4399.0
ORD000931,2025-02-27 21:10:45,CUS000138,PROD000011,Messe,3,231.87,0.026,677.52
ORD000932,2025-02-21 15:50:18,CUS000108,PROD000008,Partner D,6,292.42,0.132,1522.92
ORD000933,2025-11-04 06:43:38,CUS000023,PROD000012,Partner D,8,324.04,0.103,2325.31
ORD000934,2025-11-24 03:59:44,CUS000144,PROD000008,Interner Vertrieb,11,292.42,0.146,2746.99
ORD000935,2025-04-29 20:49:16,CUS000101,PROD000011,Partner C,9,231.87,0.014,2057.61
ORD000936,2025-02-20 07:09:20,CUS000144,PROD000020,Messe,7,905.55,0.196,5096.44
ORD000937,2025-10-04 23:29:44,CUS000056,PROD000008,Partner B,3,292.42,0.066,819.36
ORD000938,2025-02-07 15:08:18,CUS000108,PROD000008,Onlineshop,1,292.42,0.0,292.42
ORD000939,2025-02-21 16:19:10,CUS000095,PROD000017,Partner D,4,405.5,0.19,1313.82
ORD000940,2025-10-19 06:37:08,CUS000006,PROD000020,Partner A,6,905.55,0.014,5357.23
ORD000941,2025-03-25 21:51:43,CUS000030,PROD000020,Partner B,3,905.55,0.06,2553.65
ORD000942,2025-09-08 20:46:46,CUS000191,PROD000016,Partner C,1,741.45,0.07,689.55
ORD000943,2025-09-23 19:39:49,CUS000129,PROD000014,Interner Vertrieb,6,292.78,0.102,1577.5
ORD000944,2025-07-29 11:58:19,CUS000051,PROD000011,Messe,1,231.87,0.04,222.6
ORD000945,2025-01-20 22:25:20,CUS000106,PROD000007,Onlineshop,9,202.03,0.132,1578.26
ORD000946,2025-06-03 21:59:32,CUS000089,PROD000016,Partner B,11,741.45,0.118,7193.55
ORD000947,2025-08-10 04:15:33,CUS000127,PROD000013,Partner B,1,235.2,0.081,216.15
ORD000948,2025-12-10 18:48:34,CUS000046,PROD000015,Partner E,6,834.88,0.146,4277.93
ORD000949,2025-02-06 23:52:20,CUS000121,PROD000016,Partner C,1,741.45,0.077,684.36
ORD000950,2025-12-16 04:35:34,CUS000149,PROD000009,Partner B,7,993.94,0.066,6498.38
ORD000951,2025-06-17 03:30:44,CUS000099,PROD000003,Partner C,3,292.75,0.18,720.17
ORD000952,2025-12-28 04:20:52,CUS000166,PROD000019,Messe,6,1669.62,0.095,9066.04
ORD000953,2025-12-19 00:11:53,CUS000069,PROD000020,Interner Vertrieb,7,905.55,0.031,6142.35
ORD000954,2025-10-21 03:51:37,CUS000063,PROD000005,Partner B,1,1086.81,0.037,1046.6
ORD000955,2025-05-22 16:50:26,CUS000050,PROD000010,Messe,1,616.11,0.081,566.21
ORD000956,2025-09-14 12:50:24,CUS000012,PROD000017,Interner Vertrieb,5,405.5,0.0,2027.5
ORD000957,2025-11-30 13:08:36,CUS000069,PROD000015,Messe,6,834.88,0.048,4768.83
ORD000958,2025-09-18 01:35:09,CUS000073,PROD000008,Partner B,9,292.42,0.075,2434.4
ORD000959,2025-04-06 11:02:32,CUS000044,PROD000015,Partner A,1,834.88,0.072,774.77
ORD000960,2025-07-26 18:22:37,CUS000052,PROD000014,Interner Vertrieb,4,292.78,0.017,1151.21
ORD000961,2025-03-13 16:53:20,CUS000009,PROD000020,Interner Vertrieb,10,905.55,0.058,8530.28
ORD000962,2025-02-16 00:47:46,CUS000193,PROD000007,Partner A,8,202.03,0.139,1391.58
ORD000963,2025-03-06 08:09:16,CUS000118,PROD000012,Interner Vertrieb,10,324.04,0.129,2822.39
ORD000964,2025-08-18 06:29:32,CUS000010,PROD000017,Partner B,9,405.5,0.085,3339.29
ORD000965,2025-07-23 22:38:59,CUS000046,PROD000017,Interner Vertrieb,3,405.5,0.077,1122.83
ORD000966,2025-04-14 09:54:05,CUS000103,PROD000010,Partner E,11,616.11,0.072,6289.25
ORD000967,2025-06-10 02:24:00,CUS000186,PROD000019,Messe,2,1669.62,0.092,3032.03
ORD000968,2025-12-14 22:17:11,CUS000037,PROD000014,Messe,4,292.78,0.085,1071.57
ORD000969,2025-02-16 18:21:19,CUS000052,PROD000011,Partner C,2,231.87,0.096,419.22
ORD000970,2025-01-02 01:36:33,CUS000099,PROD000002,Messe,1,498.02,0.105,445.73
ORD000971,2025-11-25 02:22:19,CUS000081,PROD000018,Interner Vertrieb,3,550.74,0.019,1620.83
ORD000972,2025-06-01 11:47:42,CUS000013,PROD000007,Partner A,7,202.03,0.064,1323.7
ORD000973,2025-07-27 22:01:43,CUS000134,PROD000012,Partner B,1,324.04,0.09,294.88
ORD000974,2025-11-23 02:04:22,CUS000186,PROD000002,Onlineshop,2,498.02,0.032,964.17
ORD000975,2025-10-25 03:39:37,CUS000101,PROD000020,Messe,1,905.55,0.046,863.89
ORD000976,2025-08-21 18:40:33,CUS000128,PROD000018,Partner D,8,550.74,0.069,4101.91
ORD000977,2025-11-29 17:31:33,CUS000048,PROD000006,Partner B,5,619.05,0.072,2872.39
ORD000978,2025-06-11 09:12:34,CUS000160,PROD000010,Partner D,8,616.11,0.091,4480.35
ORD000979,2025-08-14 14:38:50,CUS000011,PROD000020,Partner A,3,905.55,0.038,2613.42
ORD000980,2025-06-03 14:12:01,CUS000081,PROD000015,Partner C,7,834.88,0.128,5096.11
ORD000981,2025-01-31 18:29:31,CUS000005,PROD000005,Partner C,8,1086.81,0.071,8077.17
ORD000982,2025-07-13 03:51:28,CUS000006,PROD000020,Interner Vertrieb,6,905.55,0.087,4960.6
ORD000983,2025-09-08 03:12:53,CUS000117,PROD000003,Interner Vertrieb,7,292.75,0.062,1922.2
ORD000984,2025-12-16 18:35:23,CUS000149,PROD000005,Onlineshop,2,1086.81,0.092,1973.65
ORD000985,2025-11-07 17:06:12,CUS000042,PROD000008,Partner C,8,292.42,0.164,1955.7
ORD000986,2025-05-03 19:41:17,CUS000081,PROD000008,Partner B,5,292.42,0.061,1372.91
ORD000987,2025-03-24 04:49:33,CUS000155,PROD000008,Partner C,7,292.42,0.053,1938.45
ORD000988,2025-05-17 23:15:06,CUS000003,PROD000012,Messe,1,324.04,0.038,311.73
ORD000989,2025-09-08 19:21:28,CUS000060,PROD000008,Partner B,5,292.42,0.077,1349.52
ORD000990,2025-07-19 18:08:16,CUS000194,PROD000011,Interner Vertrieb,1,231.87,0.076,214.25
ORD000991,2025-03-01 18:54:39,CUS000093,PROD000014,Partner C,8,292.78,0.083,2147.83
ORD000992,2025-06-23 03:56:46,CUS000049,PROD000008,Partner D,4,292.42,0.103,1049.2
ORD000993,2025-09-23 17:02:38,CUS000034,PROD000010,Interner Vertrieb,4,616.11,0.097,2225.39
ORD000994,2025-11-18 18:55:18,CUS000037,PROD000007,Partner B,2,202.03,0.079,372.14
ORD000995,2025-09-13 08:58:54,CUS000042,PROD000017,Partner B,5,405.5,0.178,1666.6
ORD000996,2025-06-19 22:08:36,CUS000193,PROD000004,Partner C,1,439.9,0.115,389.31
ORD000997,2025-06-05 04:45:08,CUS000188,PROD000013,Partner B,9,235.2,0.026,2061.76
ORD000998,2025-11-22 13:05:17,CUS000001,PROD000004,Partner D,5,439.9,0.003,2192.9
ORD000999,2025-02-17 11:04:33,CUS000187,PROD000005,Messe,6,1086.81,0.045,6227.42
ORD001000,2025-01-18 18:07:06,CUS000132,PROD000004,Messe,2,439.9,0.088,802.38
ORD001001,2025-04-11 17:53:54,CUS000103,PROD000018,Partner D,10,550.74,0.041,5281.6
ORD001002,2025-08-23 07:29:42,CUS000142,PROD000006,Partner C,10,619.05,0.049,5887.17
ORD001003,2025-06-26 22:01:09,CUS000110,PROD000002,Messe,1,498.02,0.081,457.68
ORD001004,2025-01-04 18:55:59,CUS000146,PROD000011,Messe,4,231.87,0.063,869.05
ORD001005,2025-12-01 15:47:07,CUS000034,PROD000014,Messe,7,292.78,0.0,2049.46
ORD001006,2025-07-13 21:08:49,CUS000001,PROD000005,Partner A,6,1086.81,0.134,5647.06
ORD001007,2025-12-06 21:31:17,CUS000053,PROD000006,Interner Vertrieb,10,619.05,0.122,5435.26
ORD001008,2025-11-21 09:02:41,CUS000022,PROD000010,Messe,1,616.11,0.016,606.25
ORD001009,2025-07-17 20:32:33,CUS000189,PROD000008,Messe,1,292.42,0.083,268.15
ORD001010,2025-07-10 11:32:33,CUS000150,PROD000014,Partner C,8,292.78,0.024,2286.03
ORD001011,2025-03-22 11:35:57,CUS000178,PROD000003,Messe,4,292.75,0.05,1112.45
ORD001012,2025-01-07 08:50:22,CUS000016,PROD000012,Onlineshop,5,324.04,0.104,1451.7
ORD001013,2025-09-09 18:17:22,CUS000156,PROD000016,Partner C,7,741.45,0.121,4562.14
ORD001014,2025-10-12 09:39:10,CUS000119,PROD000017,Partner B,8,405.5,0.119,2857.96
ORD001015,2025-08-12 23:13:55,CUS000086,PROD000001,Partner D,10,1692.54,0.092,15368.26
ORD001016,2025-01-29 09:35:52,CUS000198,PROD000010,Partner C,7,616.11,0.144,3691.73
ORD001017,2025-11-04 01:25:57,CUS000042,PROD000010,Messe,2,616.11,0.049,1171.84
ORD001018,2025-10-06 06:36:16,CUS000194,PROD000002,Partner C,4,498.02,0.061,1870.56
ORD001019,2025-04-30 10:54:15,CUS000071,PROD000009,Messe,10,993.94,0.0,9939.4
ORD001020,2025-07-29 20:10:54,CUS000117,PROD000013,Messe,1,235.2,0.075,217.56
ORD001021,2025-10-22 04:11:39,CUS000163,PROD000016,Interner Vertrieb,10,741.45,0.109,6606.32
ORD001022,2025-02-23 21:48:13,CUS000020,PROD000018,Interner Vertrieb,9,550.74,0.094,4490.73
ORD001023,2025-09-01 12:58:30,CUS000108,PROD000019,Partner D,3,1669.62,0.049,4763.43
ORD001024,2025-01-09 04:34:49,CUS000130,PROD000012,Partner B,3,324.04,0.122,853.52
ORD001025,2025-05-29 13:40:02,CUS000007,PROD000008,Partner D,10,292.42,0.076,2701.96
ORD001026,2025-04-26 19:02:40,CUS000177,PROD000017,Partner A,9,405.5,0.118,3218.86
ORD001027,2025-07-29 04:28:52,CUS000009,PROD000015,Partner B,10,834.88,0.104,7480.52
ORD001028,2025-11-17 13:20:03,CUS000027,PROD000010,Interner Vertrieb,3,616.11,0.151,1569.23
ORD001029,2025-11-06 06:54:01,CUS000130,PROD000015,Partner B,8,834.88,0.097,6031.17
ORD001030,2025-08-23 06:22:47,CUS000085,PROD000015,Interner Vertrieb,2,834.88,0.11,1486.09
ORD001031,2025-11-02 21:54:24,CUS000196,PROD000007,Messe,3,202.03,0.076,560.03
ORD001032,2025-06-13 16:23:44,CUS000060,PROD000013,Partner B,2,235.2,0.055,444.53
ORD001033,2025-01-22 11:16:11,CUS000112,PROD000017,Messe,1,405.5,0.105,362.92
ORD001034,2025-07-05 17:11:47,CUS000086,PROD000009,Messe,2,993.94,0.155,1679.76
ORD001035,2025-10-26 19:07:03,CUS000177,PROD000008,Messe,8,292.42,0.049,2224.73
ORD001036,2025-12-04 23:14:12,CUS000130,PROD000020,Partner C,9,905.55,0.068,7595.75
ORD001037,2025-06-22 11:57:21,CUS000145,PROD000018,Onlineshop,2,550.74,0.081,1012.26
ORD001038,2025-06-29 20:39:33,CUS000083,PROD000013,Partner A,7,235.2,0.114,1458.71
ORD001039,2025-01-22 09:43:16,CUS000104,PROD000016,Interner Vertrieb,5,741.45,0.097,3347.65
ORD001040,2025-07-02 02:36:49,CUS000088,PROD000009,Messe,3,993.94,0.126,2606.11
ORD001041,2025-02-01 03:34:36,CUS000020,PROD000012,Interner Vertrieb,9,324.04,0.179,2394.33
ORD001042,2025-10-26 13:11:25,CUS000126,PROD000012,Messe,6,324.04,0.048,1850.92
ORD001043,2025-01-30 05:55:54,CUS000098,PROD000006,Partner D,11,619.05,0.11,6060.5
ORD001044,2025-03-17 19:19:06,CUS000160,PROD000019,Partner C,1,1669.62,0.096,1509.34
ORD001045,2025-10-14 20:37:03,CUS000051,PROD000007,Partner A,5,202.03,0.081,928.33
ORD001046,2025-10-07 15:44:10,CUS000088,PROD000003,Partner F,7,292.75,0.11,1823.83
ORD001047,2025-10-03 22:23:46,CUS000170,PROD000016,Partner C,4,741.45,0.067,2767.09
ORD001048,2025-10-26 22:17:18,CUS000063,PROD000018,Partner F,8,550.74,0.096,3982.95
ORD001049,2025-07-12 20:41:28,CUS000089,PROD000016,Partner C,10,741.45,0.015,7303.28
ORD001050,2025-12-14 16:21:42,CUS000189,PROD000007,Interner Vertrieb,5,202.03,0.053,956.61
ORD001051,2025-06-01 09:49:42,CUS000190,PROD000004,Partner B,9,439.9,0.132,3436.5
ORD001052,2025-11-27 03:09:03,CUS000131,PROD000008,Partner B,9,292.42,0.13,2289.65
ORD001053,2025-06-22 06:08:30,CUS000089,PROD000013,Interner Vertrieb,9,235.2,0.093,1919.94
ORD001054,2025-04-03 14:38:02,CUS000092,PROD000013,Interner Vertrieb,1,235.2,0.057,221.79
ORD001055,2025-10-26 23:47:01,CUS000076,PROD000017,Partner B,2,405.5,0.121,712.87
ORD001056,2025-04-28 01:42:39,CUS000026,PROD000017,Partner F,3,405.5,0.142,1043.76
ORD001057,2025-01-13 09:57:27,CUS000176,PROD000005,Partner D,4,1086.81,0.059,4090.75
ORD001058,2025-01-19 21:05:07,CUS000108,PROD000006,Partner B,10,619.05,0.007,6147.17
ORD001059,2025-04-19 23:51:03,CUS000008,PROD000019,Partner D,9,1669.62,0.102,13493.87
ORD001060,2025-03-01 02:29:23,CUS000133,PROD000013,Partner D,10,235.2,0.126,2055.65
ORD001061,2025-04-06 07:24:39,CUS000139,PROD000014,Partner C,6,292.78,0.109,1565.2
ORD001062,2025-09-26 23:49:44,CUS000042,PROD000004,Partner C,1,439.9,0.158,370.4
ORD001063,2025-11-03 09:13:38,CUS000119,PROD000007,Partner B,9,202.03,0.158,1530.98
ORD001064,2025-12-21 10:33:03,CUS000169,PROD000008,Interner Vertrieb,6,292.42,0.065,1640.48
ORD001065,2025-09-17 01:43:30,CUS000108,PROD000013,Partner B,4,235.2,0.09,856.13
ORD001066,2025-06-23 17:58:52,CUS000147,PROD000006,Partner B,4,619.05,0.055,2340.01
ORD001067,2025-08-05 18:06:23,CUS000176,PROD000006,Partner D,3,619.05,0.029,1803.29
ORD001068,2025-01-23 02:45:05,CUS000181,PROD000003,Messe,7,292.75,0.032,1983.67
ORD001069,2025-01-19 12:53:16,CUS000183,PROD000003,Partner B,3,292.75,0.116,776.37
ORD001070,2025-08-27 01:31:37,CUS000120,PROD000013,Partner F,2,235.2,0.095,425.71
ORD001071,2025-09-11 11:25:38,CUS000189,PROD000002,Onlineshop,10,498.02,0.124,4362.66
ORD001072,2025-03-31 18:46:42,CUS000160,PROD000016,Partner A,8,741.45,0.207,4703.76
ORD001073,2025-03-15 11:29:24,CUS000046,PROD000006,Messe,4,619.05,0.105,2216.2
ORD001074,2025-08-31 05:11:32,CUS000092,PROD000008,Interner Vertrieb,8,292.42,0.041,2243.45
ORD001075,2025-03-08 05:53:21,CUS000164,PROD000008,Messe,1,292.42,0.132,253.82
ORD001076,2025-09-14 03:34:51,CUS000146,PROD000006,Partner A,5,619.05,0.04,2971.44
ORD001077,2025-07-12 08:09:13,CUS000074,PROD000014,Partner B,9,292.78,0.167,2194.97
ORD001078,2025-09-13 06:52:44,CUS000096,PROD000003,Partner D,1,292.75,0.0,292.75
ORD001079,2025-01-28 13:45:57,CUS000018,PROD000010,Messe,11,616.11,0.053,6418.02
ORD001080,2025-05-18 10:48:52,CUS000140,PROD000003,Partner B,4,292.75,0.111,1041.02
ORD001081,2025-04-02 11:34:29,CUS000115,PROD000012,Onlineshop,6,324.04,0.139,1673.99
ORD001082,2025-06-21 10:03:44,CUS000072,PROD000017,Partner F,10,405.5,0.046,3868.47
ORD001083,2025-06-07 18:08:04,CUS000046,PROD000005,Partner A,8,1086.81,0.037,8372.78
ORD001084,2025-08-09 03:59:07,CUS000183,PROD000020,Partner C,3,905.55,0.087,2480.3
ORD001085,2025-06-09 12:08:57,CUS000038,PROD000009,Partner C,5,993.94,0.175,4100.0
ORD001086,2025-06-28 13:44:13,CUS000130,PROD000020,Partner B,7,905.55,0.003,6319.83
ORD001087,2025-09-01 07:47:45,CUS000009,PROD000007,Onlineshop,1,202.03,0.064,189.1
ORD001088,2025-07-06 08:00:48,CUS000108,PROD000004,Messe,7,439.9,0.093,2792.93
ORD001089,2025-06-19 20:57:49,CUS000133,PROD000013,Partner F,11,235.2,0.04,2483.71
ORD001090,2025-04-09 03:41:13,CUS000098,PROD000013,Messe,8,235.2,0.04,1806.34
ORD001091,2025-05-24 21:39:56,CUS000019,PROD000010,Interner Vertrieb,8,616.11,0.068,4593.72
ORD001092,2025-03-05 03:29:30,CUS000071,PROD000018,Interner Vertrieb,9,550.74,0.095,4485.78
ORD001093,2025-01-13 09:50:00,CUS000039,PROD000017,Messe,6,405.5,0.07,2262.69
ORD001094,2025-11-12 19:31:37,CUS000042,PROD000020,Messe,6,905.55,0.153,4602.01
ORD001095,2025-05-07 00:51:04,CUS000145,PROD000020,Interner Vertrieb,2,905.55,0.11,1611.88
ORD001096,2025-08-16 19:36:14,CUS000191,PROD000013,Partner B,3,235.2,0.099,635.75
ORD001097,2025-05-25 04:18:00,CUS000090,PROD000017,Messe,4,405.5,0.131,1409.52
ORD001098,2025-01-15 03:41:09,CUS000174,PROD000004,Partner A,4,439.9,0.1,1583.64
ORD001099,2025-06-30 15:34:06,CUS000107,PROD000001,Partner B,8,1692.54,0.058,12754.98
ORD001100,2025-07-11 02:40:55,CUS000148,PROD000001,Partner D,1,1692.54,0.067,1579.14
ORD001101,2025-11-14 16:54:53,CUS000198,PROD000015,Messe,10,834.88,0.024,8148.43
ORD001102,2025-02-06 04:09:14,CUS000136,PROD000013,Onlineshop,4,235.2,0.18,771.46
ORD001103,2025-12-05 12:31:58,CUS000096,PROD000017,Onlineshop,11,405.5,0.127,3894.02
ORD001104,2025-04-24 15:15:59,CUS000147,PROD000008,Partner B,11,292.42,0.0,3216.62
ORD001105,2025-11-14 16:07:24,CUS000032,PROD000018,Partner D,11,550.74,0.147,5167.59
ORD001106,2025-05-09 23:59:12,CUS000126,PROD000013,Interner Vertrieb,4,235.2,0.007,934.21
ORD001107,2025-06-21 00:15:21,CUS000147,PROD000014,Messe,1,292.78,0.106,261.75
ORD001108,2025-02-25 08:34:43,CUS000024,PROD000008,Partner C,3,292.42,0.0,877.26
ORD001109,2025-03-17 06:00:32,CUS000024,PROD000008,Partner D,5,292.42,0.059,1375.84
ORD001110,2025-11-14 17:57:27,CUS000184,PROD000015,Messe,6,834.88,0.147,4272.92
ORD001111,2025-10-29 20:24:16,CUS000120,PROD000013,Interner Vertrieb,9,235.2,0.15,1799.28
ORD001112,2025-06-25 09:09:54,CUS000018,PROD000007,Messe,9,202.03,0.095,1645.53
ORD001113,2025-08-29 06:36:44,CUS000140,PROD000005,Partner B,9,1086.81,0.119,8617.32
ORD001114,2025-04-04 13:18:43,CUS000041,PROD000017,Partner B,11,405.5,0.009,4420.36
ORD001115,2025-11-06 09:54:22,CUS000087,PROD000016,Partner A,1,741.45,0.107,662.11
ORD001116,2025-09-23 11:38:22,CUS000176,PROD000002,Messe,9,498.02,0.123,3930.87
ORD001117,2025-06-13 06:41:02,CUS000082,PROD000018,Messe,8,550.74,0.208,3489.49
ORD001118,2025-04-18 17:02:47,CUS000192,PROD000017,Interner Vertrieb,2,405.5,0.049,771.26
ORD001119,2025-01-08 08:33:25,CUS000144,PROD000007,Interner Vertrieb,11,202.03,0.081,2042.32
ORD001120,2025-03-28 13:43:41,CUS000151,PROD000013,Messe,1,235.2,0.084,215.44
ORD001121,2025-02-23 01:18:17,CUS000167,PROD000018,Interner Vertrieb,1,550.74,0.115,487.4
ORD001122,2025-04-17 12:35:39,CUS000033,PROD000014,Partner D,6,292.78,0.124,1538.85
ORD001123,2025-03-27 19:21:58,CUS000024,PROD000018,Partner D,9,550.74,0.133,4297.42
ORD001124,2025-01-01 18:47:41,CUS000061,PROD000013,Messe,7,235.2,0.129,1434.01
ORD001125,2025-03-21 09:33:11,CUS000055,PROD000011,Partner C,5,231.87,0.006,1152.39
ORD001126,2025-03-29 18:59:13,CUS000189,PROD000016,Partner C,11,741.45,0.0,8155.95
ORD001127,2025-09-20 15:23:24,CUS000084,PROD000017,Messe,2,405.5,0.054,767.21
ORD001128,2025-09-28 02:03:57,CUS000168,PROD000008,Partner B,1,292.42,0.078,269.61
ORD001129,2025-12-20 15:26:50,CUS000186,PROD000019,Partner B,2,1669.62,0.049,3175.62
ORD001130,2025-05-02 03:23:35,CUS000119,PROD000020,Interner Vertrieb,1,905.55,0.057,853.93
